AX,AY,AZ,GX,GY,GZ,Type
1.55,3.19,-4.89,-0.58,-0.81,-0.86,4.0
2.82,1.7,-9.04,0.0,0.02,-0.01,3.0
-5.8,3.16,-7.09,0.0,0.02,-0.01,1.0
-6.03,3.66,-6.65,0.0,0.02,-0.01,1.0
2.84,1.69,-9.07,0.0,0.01,-0.01,3.0
2.81,1.7,-9.06,0.0,0.01,-0.01,3.0
2.81,1.7,-9.05,0.0,0.01,-0.01,3.0
-1.2,4.97,-8.17,0.0,0.02,-0.01,0.0
-1.0,4.79,-8.33,0.0,0.02,-0.01,0.0
2.8,1.68,-9.05,0.0,0.01,-0.01,3.0
-0.95,4.8,-8.31,0.0,0.02,-0.01,0.0
2.8,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.75,2.34,-9.15,0.15,-0.5,-0.21,4.0
-3.87,-1.28,-8.89,0.1,-0.02,0.0,4.0
2.83,1.7,-9.05,0.0,0.01,-0.01,3.0
2.83,1.71,-9.04,0.0,0.01,-0.01,3.0
1.03,4.21,-8.62,0.0,0.02,-0.01,0.0
2.8,1.68,-9.06,0.0,0.01,-0.01,3.0
1.21,3.28,-8.95,0.0,0.02,-0.01,0.0
-9.4,2.36,-1.43,0.0,0.01,-0.01,1.0
1.63,0.03,-9.45,0.0,0.02,-0.01,0.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.02,-0.01,3.0
0.65,4.62,-8.36,0.0,0.01,-0.01,0.0
0.97,4.25,-8.56,0.0,0.01,-0.01,0.0
6.65,-6.16,-3.43,-0.01,0.01,0.0,1.0
-3.83,-1.24,-8.77,0.0,0.01,-0.01,4.0
-3.82,-1.22,-8.79,-0.02,0.02,-0.01,4.0
-1.18,4.94,-8.21,0.0,0.01,-0.01,0.0
2.83,1.69,-9.04,0.0,0.02,-0.01,3.0
-0.94,4.82,-8.28,0.0,0.01,-0.01,0.0
2.09,1.68,-9.21,0.0,0.01,-0.01,0.0
2.81,1.67,-9.06,0.0,0.02,-0.01,3.0
2.82,1.68,-9.06,0.0,0.01,-0.01,3.0
6.49,-6.25,-3.49,0.0,0.02,-0.01,1.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.8,1.68,-9.03,0.0,0.01,-0.01,3.0
-3.8,-1.24,-8.76,0.0,0.01,-0.01,4.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
-3.91,-1.14,-8.65,0.05,-0.04,-0.01,4.0
-1.22,4.95,-8.21,0.0,0.01,-0.01,0.0
1.62,0.0,-9.44,0.0,0.02,-0.01,0.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
-3.5,-1.3,-8.88,0.0,0.01,-0.01,4.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.03,0.0,0.01,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.12,1.69,-9.22,0.0,0.01,-0.01,0.0
-2.88,-3.03,-8.69,0.0,0.01,-0.01,4.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
-9.4,2.24,-1.52,-0.01,0.02,-0.01,1.0
2.45,-5.64,-7.42,-0.01,0.01,-0.01,2.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
1.4,0.12,-9.48,-0.01,0.01,-0.01,0.0
2.8,1.67,-9.05,0.0,0.01,-0.01,3.0
2.83,1.68,-9.06,0.0,0.01,-0.01,3.0
0.49,4.68,-8.46,0.0,0.02,-0.01,0.0
-3.85,-1.24,-8.74,0.01,0.0,-0.01,4.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.7,-9.06,0.0,0.01,-0.01,3.0
-6.01,3.75,-6.62,0.0,0.02,-0.01,1.0
-2.99,-6.25,-7.25,-0.35,0.04,0.25,4.0
2.8,1.7,-9.04,0.0,0.01,-0.01,3.0
-5.87,3.33,-6.96,0.0,0.02,-0.01,1.0
-4.92,-4.16,-7.2,0.0,0.01,-0.01,4.0
-1.81,2.12,-9.23,0.0,0.02,-0.05,2.0
1.96,-3.47,-8.79,-0.22,-0.04,-0.01,2.0
-0.33,-1.41,-9.52,-0.09,0.08,-0.02,2.0
2.81,1.7,-9.02,0.0,0.02,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
0.12,-2.02,-9.35,0.14,0.03,-0.02,2.0
-1.17,4.97,-8.2,0.0,0.01,-0.01,0.0
-3.8,-1.23,-8.76,0.0,0.01,-0.01,4.0
2.83,1.71,-9.08,0.0,0.01,-0.01,3.0
-2.65,-3.24,-8.66,0.0,0.01,-0.01,4.0
2.83,1.68,-9.01,0.0,0.01,-0.01,3.0
-3.78,-1.22,-8.77,0.0,0.01,-0.01,4.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.36,2.17,-9.07,0.01,0.01,-0.01,2.0
-2.87,-3.04,-8.69,0.0,0.01,-0.01,4.0
-2.6,-2.26,-8.94,-0.02,0.0,0.01,4.0
-5.96,3.63,-6.73,0.0,0.02,-0.01,1.0
2.09,1.67,-9.23,0.0,0.02,-0.01,0.0
-2.82,-2.46,-8.64,-0.01,-0.06,0.02,4.0
-0.98,4.83,-8.31,0.0,0.01,-0.01,0.0
2.82,1.66,-9.05,0.0,0.01,-0.01,3.0
2.81,1.69,-9.06,0.0,0.01,-0.01,3.0
0.48,4.67,-8.43,0.0,0.02,-0.01,0.0
0.49,4.69,-8.43,0.0,0.02,-0.01,0.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.69,2.17,-8.96,0.0,0.02,-0.01,0.0
2.8,1.67,-9.05,0.0,0.02,-0.01,3.0
2.83,1.67,-9.02,0.0,0.01,-0.01,3.0
-9.44,2.24,-1.42,0.0,0.01,-0.01,1.0
2.83,1.67,-9.04,0.0,0.01,-0.01,3.0
-1.66,1.41,-9.4,0.01,0.01,-0.01,2.0
-5.19,-2.83,-7.61,0.17,-0.05,0.09,4.0
6.64,-6.18,-3.35,0.0,0.01,-0.01,1.0
2.82,1.67,-9.01,0.0,0.01,-0.01,3.0
-3.81,-1.24,-8.73,0.02,0.01,-0.01,4.0
-6.0,3.63,-6.73,0.0,0.02,-0.01,1.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
2.81,1.68,-9.07,0.0,0.01,-0.01,3.0
2.08,-5.22,-8.1,-0.39,-0.55,0.09,2.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
-9.59,1.31,-1.51,0.0,0.01,-0.01,1.0
6.5,-6.23,-3.47,-0.01,0.01,-0.01,1.0
-2.05,0.73,-6.55,0.22,0.54,0.73,4.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.02,0.0,0.01,-0.01,3.0
6.61,-6.19,-3.36,0.0,0.02,-0.01,1.0
-0.39,5.64,-7.83,0.0,0.02,-0.01,0.0
2.8,1.67,-9.05,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
2.01,1.67,-9.25,0.0,0.02,-0.01,0.0
2.8,1.67,-9.04,0.0,0.01,-0.01,3.0
-5.81,3.1,-7.12,0.0,0.02,-0.01,1.0
-0.94,4.8,-8.32,0.0,0.01,-0.01,0.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.65,-9.04,0.0,0.01,-0.01,3.0
2.8,1.7,-9.04,0.0,0.01,-0.01,3.0
1.91,4.87,-8.07,0.0,0.02,-0.01,0.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
-9.58,1.34,-1.48,0.0,0.01,-0.01,1.0
6.63,-6.19,-3.34,0.0,0.02,-0.01,1.0
-0.97,4.82,-8.35,0.0,0.02,-0.01,0.0
-0.92,4.88,-8.43,-0.01,0.02,0.0,0.0
2.83,1.69,-9.04,0.0,0.02,-0.01,3.0
-0.96,4.82,-8.3,0.0,0.01,-0.01,0.0
3.35,-2.12,-8.73,0.01,0.04,0.0,2.0
2.79,1.7,-9.05,0.0,0.01,-0.01,3.0
2.8,1.68,-9.05,0.0,0.01,-0.01,3.0
0.78,6.0,-7.56,0.0,0.02,-0.01,0.0
-4.95,-4.16,-7.19,0.0,0.01,-0.01,4.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.83,1.69,-9.06,0.0,0.01,-0.01,3.0
2.82,1.69,-9.02,0.0,0.01,-0.01,3.0
-3.65,7.22,-5.42,0.0,0.02,-0.01,4.0
2.8,1.69,-9.04,0.0,0.02,-0.01,3.0
-5.94,3.23,-6.92,0.0,0.02,-0.01,1.0
2.8,1.7,-9.06,0.0,0.01,-0.01,3.0
3.26,0.52,-9.19,0.07,-0.07,-0.13,2.0
-9.41,2.29,-1.43,0.0,0.01,-0.01,1.0
2.82,1.7,-9.06,0.0,0.01,-0.01,3.0
-3.84,-1.24,-8.75,0.0,0.01,-0.01,4.0
2.81,1.67,-9.04,0.0,0.02,-0.01,3.0
1.44,0.14,-9.49,0.0,0.02,-0.01,0.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
2.84,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
2.83,1.69,-9.03,0.0,0.01,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
-9.42,2.23,-1.56,-0.01,0.02,-0.01,1.0
-9.41,2.27,-1.53,0.0,0.01,-0.01,1.0
2.27,3.3,-8.75,0.0,0.01,-0.01,0.0
2.8,1.68,-9.05,0.0,0.02,-0.01,3.0
-5.87,-0.4,-7.44,-0.11,0.1,-0.15,4.0
2.25,3.02,-8.85,0.0,0.01,-0.01,0.0
-3.8,-1.23,-8.78,-0.01,0.01,-0.01,4.0
2.82,1.7,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
1.89,4.88,-8.1,0.0,0.02,-0.01,0.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.67,-9.06,0.0,0.01,-0.01,3.0
-9.4,2.23,-1.55,0.0,0.02,-0.01,1.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.02,-0.01,3.0
-7.85,-3.07,-4.0,0.71,-1.12,-0.12,4.0
2.81,1.69,-9.02,0.0,0.01,-0.01,3.0
-9.41,2.29,-1.44,-0.01,0.02,-0.01,1.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
1.04,4.19,-8.62,0.0,0.03,-0.01,0.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-3.78,-1.2,-8.79,0.0,0.01,-0.01,4.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.02,0.0,0.01,-0.01,3.0
-3.59,-5.16,-7.29,-0.02,0.02,-0.03,4.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.8,1.69,-9.03,0.0,0.01,-0.01,3.0
2.83,1.68,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-3.59,-4.86,-7.59,-0.06,0.05,0.11,4.0
2.82,1.69,-9.07,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.02,0.0,0.01,-0.01,3.0
-9.42,2.3,-1.46,0.0,0.02,-0.01,1.0
2.82,1.7,-9.06,0.0,0.01,-0.01,3.0
-0.89,5.01,-8.21,0.0,0.02,-0.01,4.0
1.29,-4.19,-8.54,-0.14,-0.09,0.07,2.0
-9.41,2.23,-1.59,0.0,0.01,-0.01,1.0
-9.43,2.26,-1.44,-0.01,0.02,-0.01,1.0
0.96,4.28,-8.58,-0.01,0.01,-0.01,0.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
1.42,0.16,-9.47,0.0,0.01,-0.01,0.0
-5.96,3.8,-6.59,-0.01,0.01,-0.01,1.0
-1.16,4.95,-8.23,0.0,0.03,-0.01,0.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.71,-9.06,0.0,0.01,-0.01,3.0
-6.56,0.58,-2.88,1.56,-2.33,0.92,4.0
2.63,2.24,-8.98,0.0,0.02,-0.01,0.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.13,1.71,-9.23,0.0,0.01,-0.01,0.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.83,1.69,-9.02,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
2.81,1.69,-9.02,0.0,0.01,-0.01,3.0
-5.16,0.16,-8.14,0.01,-0.05,0.0,2.0
2.84,1.69,-9.08,0.0,0.01,-0.01,3.0
2.81,1.7,-9.03,0.0,0.01,-0.01,3.0
2.8,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.02,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-1.21,4.96,-8.21,0.0,0.01,-0.01,0.0
2.8,1.69,-9.04,0.0,0.02,-0.01,3.0
-5.96,3.37,-6.81,0.0,0.01,-0.01,1.0
1.68,-0.11,-9.45,0.0,0.01,-0.01,0.0
3.78,-0.15,-8.84,0.02,0.0,0.0,2.0
2.83,1.68,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.02,-0.01,3.0
-0.78,-3.13,-9.15,0.13,0.38,0.75,2.0
1.24,2.41,-10.43,-0.52,-0.57,0.0,2.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
2.82,1.67,-9.03,0.0,0.01,-0.01,3.0
1.44,0.07,-9.6,-0.01,0.02,-0.01,0.0
-6.4,2.93,-6.69,0.0,0.02,-0.01,1.0
1.59,0.13,-9.45,0.0,0.02,-0.01,0.0
2.82,1.68,-9.04,0.0,0.02,-0.01,3.0
2.82,1.67,-9.04,0.0,0.02,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
1.03,5.8,-7.6,0.0,0.02,-0.01,4.0
2.84,1.69,-9.02,0.0,0.01,-0.01,3.0
0.87,8.09,-4.39,-0.58,-1.0,-0.28,2.0
-0.61,0.01,-9.59,-0.01,0.01,-0.01,4.0
2.8,1.68,-9.05,0.0,0.02,-0.01,3.0
0.87,4.88,-8.41,0.06,-0.12,-0.01,2.0
6.62,-6.19,-3.37,0.0,0.02,-0.01,1.0
1.14,4.66,-8.58,-0.52,0.52,0.24,4.0
-5.79,3.09,-7.12,0.0,0.02,-0.01,1.0
2.82,1.67,-9.03,0.0,0.01,-0.01,3.0
-3.82,-1.2,-8.76,-0.01,0.02,-0.01,4.0
1.9,3.46,-8.77,-0.03,0.02,0.0,2.0
-0.71,-0.92,-9.49,-0.12,-1.22,0.32,2.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.71,-9.04,0.0,0.01,-0.01,3.0
2.83,1.69,-9.03,0.0,0.01,-0.01,3.0
2.8,1.7,-9.03,0.0,0.01,-0.01,3.0
-0.25,3.58,-7.77,-0.04,0.48,-0.03,4.0
2.8,1.71,-9.02,0.0,0.01,-0.01,3.0
-3.85,-1.27,-8.75,0.0,0.01,-0.01,4.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
-5.98,3.64,-6.71,0.0,0.01,-0.01,1.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.67,-9.04,0.0,0.02,-0.01,3.0
2.07,1.68,-9.22,0.0,0.01,-0.01,0.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
1.62,0.11,-9.45,0.0,0.02,-0.01,0.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
1.0,3.87,-8.76,0.0,0.02,-0.01,0.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
-0.96,4.8,-8.32,0.0,0.01,-0.01,0.0
-3.79,-1.23,-8.79,0.01,0.02,-0.01,4.0
-0.38,5.63,-7.86,0.0,0.01,-0.01,0.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
-2.53,6.92,-6.26,0.0,0.01,-0.01,0.0
2.8,1.68,-9.05,0.0,0.01,-0.01,3.0
2.79,1.67,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
-9.39,2.28,-1.51,0.0,0.02,-0.01,1.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.01,0.0,0.01,-0.01,3.0
-2.84,-3.05,-8.7,-0.01,0.02,-0.01,4.0
3.8,2.64,-8.43,0.0,0.02,-0.01,0.0
0.22,4.92,-8.05,2.47,1.38,1.86,4.0
2.81,1.67,-9.02,0.0,0.01,-0.01,3.0
-0.65,0.09,-9.59,-0.01,0.02,-0.01,4.0
-1.17,4.99,-8.21,0.0,0.01,-0.01,0.0
2.25,3.02,-8.84,0.0,0.02,-0.01,0.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-4.22,-4.58,-7.35,0.0,0.02,-0.01,4.0
1.53,1.56,-9.38,0.03,0.02,-0.01,2.0
2.11,4.6,-7.99,0.0,0.37,0.17,0.0
-5.98,3.5,-6.79,0.0,0.02,-0.01,1.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
1.96,-4.07,-8.48,0.0,0.01,-0.01,2.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
2.8,1.7,-9.03,0.0,0.02,-0.01,3.0
1.75,4.73,-8.22,0.0,0.02,-0.01,0.0
1.06,4.21,-8.62,0.0,0.02,-0.01,0.0
-5.98,3.63,-6.7,0.0,0.02,-0.01,1.0
2.82,1.69,-9.05,0.0,0.02,-0.01,3.0
-5.84,3.52,-6.89,0.0,0.02,-0.01,1.0
-5.98,3.21,-6.92,0.0,0.02,-0.01,1.0
2.83,1.69,-9.05,0.0,0.01,-0.01,3.0
0.39,-0.23,-9.58,0.0,0.02,-0.01,2.0
-3.84,-1.25,-8.76,0.0,0.02,-0.01,4.0
2.84,1.67,-9.04,0.0,0.01,-0.01,3.0
-9.43,2.21,-1.54,0.0,0.01,-0.01,1.0
-2.88,-3.04,-8.67,0.0,0.01,-0.01,4.0
1.62,0.13,-9.45,0.0,0.02,-0.01,0.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-3.5,7.75,-4.78,0.0,0.02,-0.01,4.0
0.49,4.67,-8.43,0.0,0.02,-0.01,0.0
-9.48,2.16,-1.33,0.0,0.01,-0.01,1.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
1.22,4.95,-8.19,0.01,0.01,-0.01,2.0
0.49,4.7,-8.43,0.0,0.01,-0.01,0.0
-9.4,2.24,-1.51,0.0,0.02,-0.01,1.0
-3.81,-1.21,-8.78,0.0,0.01,-0.01,4.0
2.81,1.69,-9.02,0.0,0.01,-0.01,3.0
2.83,1.67,-9.04,0.0,0.01,-0.01,3.0
2.79,1.68,-9.04,0.0,0.01,-0.01,3.0
2.8,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.7,-9.06,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.65,-9.03,0.0,0.01,-0.01,3.0
2.8,1.68,-9.06,0.0,0.01,-0.01,3.0
2.82,1.68,-9.01,0.0,0.01,-0.01,3.0
-3.59,0.16,-8.94,0.89,-0.25,0.15,2.0
-2.4,1.18,-9.59,0.27,-0.05,-0.45,2.0
-3.48,8.51,-3.33,0.0,0.02,-0.01,4.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.81,1.67,-9.05,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
2.71,2.15,-8.98,0.0,0.02,-0.01,0.0
2.84,1.7,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.05,0.0,0.02,-0.01,3.0
-1.6,-3.38,-8.26,-0.08,0.05,0.12,2.0
2.8,1.68,-9.05,0.0,0.01,-0.01,3.0
1.92,4.82,-8.11,0.0,0.02,-0.01,0.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
-3.83,-1.27,-8.76,0.01,0.01,-0.01,4.0
2.24,3.03,-8.83,0.0,0.02,-0.01,0.0
2.8,1.68,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.02,0.0,0.02,-0.01,3.0
-0.97,4.79,-8.32,0.0,0.01,-0.01,0.0
6.64,-6.17,-3.35,0.0,0.02,-0.01,1.0
0.76,6.16,-7.41,0.0,0.02,-0.01,0.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
2.83,1.67,-9.03,0.0,0.01,-0.01,3.0
-1.41,2.53,-9.18,0.0,0.01,-0.01,2.0
2.82,1.67,-9.03,0.0,0.02,-0.01,3.0
2.13,-0.78,-9.66,0.5,-0.4,0.85,2.0
1.35,5.66,-6.75,0.22,0.53,0.49,2.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-5.99,3.49,-6.78,0.0,0.02,-0.01,1.0
1.01,3.86,-8.77,0.0,0.01,-0.01,0.0
-9.42,2.2,-1.56,0.0,0.02,-0.01,1.0
-5.88,3.27,-6.96,0.0,0.01,-0.01,1.0
1.25,-0.54,-9.49,0.0,0.02,-0.01,0.0
4.58,1.04,-8.38,0.09,0.01,0.0,2.0
-1.61,-1.33,-9.92,0.18,0.53,-0.46,2.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.01,0.0,0.02,-0.01,3.0
-9.39,2.33,-1.42,0.0,0.01,-0.01,1.0
1.76,4.74,-8.23,0.0,0.02,-0.01,0.0
2.09,1.66,-9.25,0.0,0.01,-0.01,0.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.82,1.7,-9.03,0.0,0.01,-0.01,3.0
1.65,0.05,-9.39,0.0,0.02,-0.01,0.0
-2.33,-3.95,-8.47,0.0,0.01,-0.01,4.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
0.39,6.66,-7.25,-0.24,-0.49,0.0,4.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.8,1.68,-9.05,0.0,0.01,-0.01,3.0
-5.99,3.65,-6.7,0.0,0.02,-0.01,1.0
-5.97,3.22,-6.93,0.0,0.02,-0.01,1.0
2.8,1.67,-9.02,0.0,0.01,-0.01,3.0
1.0,3.99,-8.73,0.0,0.02,-0.01,0.0
6.67,-6.14,-3.33,-0.01,0.01,-0.01,1.0
2.29,-4.51,-8.15,-0.1,-0.03,0.04,2.0
6.64,-6.18,-3.36,0.0,0.01,-0.01,1.0
-2.07,-1.57,-9.17,-0.06,-0.01,-0.04,4.0
2.82,1.7,-9.03,0.0,0.01,-0.01,3.0
2.8,1.69,-9.02,0.0,0.01,-0.01,3.0
-2.26,0.97,-9.21,0.05,-0.17,-0.44,4.0
-9.42,2.2,-1.56,0.0,0.01,-0.01,1.0
-0.63,0.17,-9.61,0.0,0.02,-0.01,4.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
-0.62,0.05,-9.59,0.0,0.01,-0.01,4.0
2.12,1.67,-9.22,0.0,0.01,-0.01,0.0
-3.21,6.99,-6.19,-0.01,0.07,-0.01,4.0
-2.41,-0.99,-10.87,-0.96,1.12,0.46,2.0
2.21,3.0,-8.77,-0.01,0.01,-0.01,0.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
2.09,1.69,-9.18,0.0,0.01,-0.01,0.0
-5.97,3.64,-6.68,0.0,0.02,-0.01,1.0
-6.89,-1.61,-5.41,-0.03,-0.17,0.61,4.0
2.8,1.68,-9.05,0.0,0.01,-0.01,3.0
2.83,1.66,-9.04,0.0,0.01,-0.01,3.0
1.0,3.87,-8.78,0.0,0.02,-0.01,0.0
-0.95,4.82,-8.32,-0.01,0.01,-0.01,0.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
-9.4,2.32,-1.48,0.0,0.02,-0.01,1.0
2.92,2.32,-8.92,-0.02,0.02,-0.02,0.0
2.8,1.7,-9.03,0.0,0.01,-0.01,3.0
0.46,4.63,-8.44,0.0,0.01,-0.01,0.0
0.49,4.67,-8.43,0.0,0.01,-0.01,0.0
2.84,1.68,-9.05,0.0,0.01,-0.01,3.0
-3.77,-1.25,-8.8,-0.01,0.02,-0.01,4.0
2.24,2.99,-8.84,0.0,0.02,-0.01,0.0
1.44,0.11,-9.5,0.0,0.02,-0.01,0.0
2.81,1.69,-9.02,0.0,0.01,-0.01,3.0
-0.97,4.81,-8.35,0.0,0.01,-0.01,0.0
-5.98,3.65,-6.71,0.0,0.01,-0.01,1.0
0.59,2.58,-8.99,-0.08,0.28,0.01,2.0
-5.88,3.34,-6.95,0.0,0.02,-0.01,1.0
-4.93,-4.15,-7.18,0.0,0.01,-0.01,4.0
-2.59,-6.91,-6.21,0.01,0.0,0.0,4.0
-0.48,-3.58,-8.93,-0.26,-0.01,-0.08,4.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
-9.39,2.27,-1.58,0.0,0.02,-0.01,1.0
-0.5,-0.21,-9.6,0.0,0.01,-0.01,0.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
2.8,1.69,-9.05,0.0,0.02,-0.01,3.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
-0.96,4.82,-8.31,0.0,0.02,-0.01,0.0
-1.52,-1.73,-9.28,0.0,0.01,-0.01,4.0
0.12,-2.83,-9.18,1.1,-0.12,0.28,2.0
-3.81,-1.25,-8.76,0.0,0.01,-0.01,4.0
2.81,1.68,-9.06,0.0,0.01,-0.01,3.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
-5.95,3.21,-6.93,0.0,0.02,-0.01,1.0
1.0,4.27,-8.57,0.0,0.02,-0.01,0.0
-0.42,0.64,-9.61,-0.13,-0.19,0.01,2.0
2.82,1.7,-9.02,0.0,0.01,-0.01,3.0
2.8,1.69,-9.07,0.0,0.01,-0.01,3.0
-3.76,-1.21,-8.82,0.01,0.02,-0.01,4.0
-3.83,-1.26,-8.76,0.0,0.01,-0.01,4.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
